compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.henry,compound.koc,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,0.compound_pec,0.compound_name
6.0,695.39,6.0,6.0,0.93549,2.33e-05,96.94,300.0,Compound -6526224109439350741,0.0,20.0,5.4e-05,694.552,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,24.461877631324693,Compound -6526224109439350741
6.0,15.79,6.0,6.0,0.91344,2.96e-09,225.11,300.0,Compound 713263886138755266,0.0,20.0,2.8e-05,2800845.0527,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.404957693174276e-19,Compound 713263886138755266
6.0,4.64,6.0,6.0,0.94102,8.01e-08,3132.64,300.0,Compound 1684531012796030543,0.0,20.0,0.088,327658039.515,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 1684531012796030543
6.0,17.78,6.0,6.0,0.96998,1370.0,1951.04,300.0,Compound 8508416933131725911,0.0,20.0,200.0,42.936,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.240303607137075e-08,Compound 8508416933131725911
6.0,25.89,6.0,6.0,0.97904,1.16e-07,1242.79,300.0,Compound -1789563832666868041,0.0,20.0,4.9e-08,126.9234,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.203123335395903e-16,Compound -1789563832666868041
6.0,458.11,6.0,6.0,0.94638,3.84e-07,134.54,300.0,Compound 416968023958370963,0.0,20.0,2.9e-08,22.843,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,13.723684663793557,Compound 416968023958370963
6.0,8.69,6.0,6.0,0.9034,0.000464,1458.14,300.0,Compound 2804535244085520759,0.0,20.0,8.8e-07,0.5684,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 2804535244085520759
6.0,43.15,6.0,6.0,0.90719,0.000199,3401.98,300.0,Compound -1888237131474119709,0.0,20.0,1.6e-06,2.4635,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1888237131474119709
6.0,1.14,6.0,6.0,0.99859,2.6e-08,1.59,300.0,Compound -7601325669311127466,0.0,20.0,0.05,577155328.7931,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.482288542422679e-08,Compound -7601325669311127466
6.0,0.03,6.0,6.0,0.91636,0.0344,284.02,300.0,Compound -1091360539702817297,0.0,20.0,0.24,2112.8285,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1091360539702817297
6.0,25.65,6.0,6.0,0.99763,4.7e-05,989.29,300.0,Compound 3878653865680351495,0.0,20.0,0.0018,11252.6122,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.406515478761699e-11,Compound 3878653865680351495
6.0,79.6,6.0,6.0,0.95059,2.67,7.39,300.0,Compound -4376269456770449081,0.0,20.0,390.0,44266.0297,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.4306680417748635,Compound -4376269456770449081
6.0,51.74,6.0,6.0,0.92475,0.00874,1520.91,300.0,Compound -1828672576474285346,0.0,20.0,0.24,8278.085,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1828672576474285346
6.0,13.95,6.0,6.0,0.96325,4.61,613.87,300.0,Compound -1197927466219554160,0.0,20.0,0.035,2.2858,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.875210990247562e-20,Compound -1197927466219554160
6.0,8.97,6.0,6.0,0.93459,3.94e-05,5332.46,300.0,Compound 277311934687999134,0.0,20.0,0.00014,1079.9952,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 277311934687999134
6.0,10.17,6.0,6.0,0.9155,4.93e-05,6.14,300.0,Compound 603041280994723743,0.0,20.0,0.00049,2961.172,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.013175972564569713,Compound 603041280994723743
6.0,96.65,6.0,6.0,0.9769,9.13,117.12,300.0,Compound -5214784941226809354,0.0,20.0,26.0,864.0908,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.01123607910906298,Compound -5214784941226809354
6.0,784.32,6.0,6.0,0.97201,2.84e-05,3755.47,300.0,Compound 9034948411889479543,0.0,20.0,0.092,968687.3762,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,4.964270825654491e-12,Compound 9034948411889479543
6.0,104.23,6.0,6.0,0.95705,5.53e-05,26.47,300.0,Compound -813681159401568553,0.0,20.0,0.14,774633.3596,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.87402161528659,Compound -813681159401568553
6.0,106.57,6.0,6.0,0.98432,0.0171,306.68,300.0,Compound 2564331650245137546,0.0,20.0,1.1e-05,0.1894,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.037308659180831066,Compound 2564331650245137546
6.0,23.58,6.0,6.0,0.94994,1.07e-05,132.28,300.0,Compound -8545010211976596461,0.0,20.0,1.6e-05,450.4318,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.3859388681943987e-05,Compound -8545010211976596461
6.0,1608.84,6.0,6.0,0.99244,7.48,2406.39,300.0,Compound 5645780369794162202,0.0,20.0,0.0047,0.1886,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,8.602135374697824e-07,Compound 5645780369794162202
6.0,41.45,6.0,6.0,0.91864,1.03e-08,11552.79,300.0,Compound -1513092246770501461,0.0,20.0,9.1e-06,264100.7221,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1513092246770501461
6.0,4.38,6.0,6.0,0.98114,1.3e-09,1137.54,300.0,Compound -1948867105956809127,0.0,20.0,2.1e-10,48.5713,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1948867105956809127
6.0,103.14,6.0,6.0,0.90705,4.36e-11,3655.87,300.0,Compound 2346434791887904924,0.0,20.0,1.3e-10,900.8354,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 2346434791887904924
6.0,18.22,6.0,6.0,0.91129,0.00442,57.44,300.0,Compound 7965877220295409398,0.0,20.0,46.0,3128487.5342,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.541996869617837e-05,Compound 7965877220295409398
6.0,125.26,6.0,6.0,0.98842,0.00036,33.87,300.0,Compound -6364934751567964211,0.0,20.0,7.1e-05,59.5733,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,9.416150849587382,Compound -6364934751567964211
6.0,6.27,6.0,6.0,0.98184,30900.0,0.31,300.0,Compound -3208667551636221620,0.0,20.0,30000.0,289.5366,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.150894098512605e-05,Compound -3208667551636221620
6.0,6.84,6.0,6.0,0.97023,2.54e-09,648.11,300.0,Compound -2073026441086967219,0.0,20.0,1.1e-10,12.6603,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -2073026441086967219
6.0,17.57,6.0,6.0,0.94343,0.203,265.95,300.0,Compound -1850287226293073655,0.0,20.0,62.0,91334.8765,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.8180925439693257e-13,Compound -1850287226293073655
6.0,543.95,6.0,6.0,0.97785,0.00168,1890.48,300.0,Compound 8157537300431071750,0.0,20.0,7.8e-06,1.3826,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,4.796092878186666e-06,Compound 8157537300431071750
6.0,2.53,6.0,6.0,0.90747,274.0,2207.3,300.0,Compound 4386884510503391615,0.0,20.0,0.0053,0.0058,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 4386884510503391615
6.0,360.98,6.0,6.0,0.96695,97400000.0,3340.81,300.0,Compound 4505254158646872648,0.0,20.0,1000.0,0.0032,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.450963301914671e-08,Compound 4505254158646872648
6.0,42.43,6.0,6.0,0.92106,2.25e-13,439.07,300.0,Compound 1670724051941801355,0.0,20.0,2.4e-09,3258208.5658,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,4.714187391126743e-13,Compound 1670724051941801355
6.0,11.35,6.0,6.0,0.92769,4.76e-06,18.19,300.0,Compound -3916678188009416881,0.0,20.0,1.3e-05,809.5479,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.004230397098910009,Compound -3916678188009416881
6.0,47.45,6.0,6.0,0.99204,0.192,1.85,300.0,Compound -6598918395622345053,0.0,20.0,0.0026,4.033,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.3984528618700165,Compound -6598918395622345053
6.0,31.71,6.0,6.0,0.98473,0.228,8501.67,300.0,Compound 4458903044026285415,0.0,20.0,0.00051,0.6646,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 4458903044026285415
6.0,11.99,6.0,6.0,0.95328,0.00894,17223.84,300.0,Compound -8929276209507470545,0.0,20.0,0.46,15352.4091,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -8929276209507470545
6.0,236.89,6.0,6.0,0.99518,1.02e-06,22523.49,300.0,Compound 7268758294905236089,0.0,20.0,4.9e-07,143.8968,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 7268758294905236089
6.0,236.38,6.0,6.0,0.9579,9.52e-05,8.15,300.0,Compound -6860934424465774001,0.0,20.0,2.9,9000228.512,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,33.60782604949975,Compound -6860934424465774001
6.0,28.81,6.0,6.0,0.92534,2.46e-06,42.11,300.0,Compound 7604571121268185177,0.0,20.0,1.1e-05,1375.5171,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.04933283020649465,Compound 7604571121268185177
6.0,37.22,6.0,6.0,0.92431,212.0,1153.3,300.0,Compound 789718285953213472,0.0,20.0,8.3,11.7933,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.888620892255063e-15,Compound 789718285953213472
6.0,32.47,6.0,6.0,0.95791,0.108,143.24,300.0,Compound -4164319626089930237,0.0,20.0,0.032,88.049,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.00013571934650329247,Compound -4164319626089930237
6.0,49.13,6.0,6.0,0.91064,0.00241,1767.24,300.0,Compound 3489420932763083789,0.0,20.0,1.1e-05,1.3176,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 3489420932763083789
6.0,99.01,6.0,6.0,0.9895,0.0358,49.37,300.0,Compound 5765010216307578625,0.0,20.0,0.034,284.5477,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.05529339261244,Compound 5765010216307578625
6.0,56.56,6.0,6.0,0.91538,5.65e-05,18.56,300.0,Compound 9026961279231162125,0.0,20.0,7.4e-07,3.939,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.8254716914156828,Compound 9026961279231162125
6.0,31.28,6.0,6.0,0.99056,10.8,3561.61,300.0,Compound -6870155426348995520,0.0,20.0,620.0,17352.6577,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -6870155426348995520
6.0,0.89,6.0,6.0,0.91313,3.22e-06,8.9,300.0,Compound 1781716061163384449,0.0,20.0,0.00071,65893.3595,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,-1.1794358091998732e-18,Compound 1781716061163384449
6.0,69.97,6.0,6.0,0.97968,19.5,349.82,300.0,Compound -4464826596697327913,0.0,20.0,75.0,1159.5723,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,2.4581035699547906e-05,Compound -4464826596697327913
6.0,6.22,6.0,6.0,0.90448,1810.0,68.24,300.0,Compound -2777576508683636924,0.0,20.0,15.0,2.4054,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,6.090446950290489e-06,Compound -2777576508683636924
6.0,91.41,6.0,6.0,0.90317,1.16,630.21,300.0,Compound 7956452438009876419,0.0,20.0,52.0,13489.0198,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.0940430404909036e-19,Compound 7956452438009876419
6.0,0.19,6.0,6.0,0.92056,1.25e-05,274.02,300.0,Compound 2051955462151870753,0.0,20.0,0.052,1261345.7643,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 2051955462151870753
6.0,15.93,6.0,6.0,0.9298,99700.0,15.18,300.0,Compound 3526922444643362709,0.0,20.0,27.0,0.0825,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,3.781276259760945e-05,Compound 3526922444643362709
6.0,16.37,6.0,6.0,0.96135,222.0,1059.95,300.0,Compound 6975937852603761061,0.0,20.0,12.0,16.5477,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.8244893179465293e-13,Compound 6975937852603761061
6.0,2.31,6.0,6.0,0.95848,8.49e-06,100.38,300.0,Compound -8688283594431156689,0.0,20.0,0.0009,31726.7277,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.9767653053866107e-18,Compound -8688283594431156689
6.0,2319.43,6.0,6.0,0.96573,0.4,15633.78,300.0,Compound 2375068153332515778,0.0,20.0,0.015,11.2898,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 2375068153332515778
6.0,10.56,6.0,6.0,0.93613,0.00056,36.19,300.0,Compound 6015069432538092969,0.0,20.0,4e-06,2.1216,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0001851000123080933,Compound 6015069432538092969
6.0,1.16,6.0,6.0,0.95284,0.00137,131.62,300.0,Compound 4343098891788257892,0.0,20.0,0.00054,118.2132,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 4343098891788257892
6.0,1.87,6.0,6.0,0.94495,0.00682,653.2,300.0,Compound -2004995311364740651,0.0,20.0,7.9e-05,3.4884,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -2004995311364740651
6.0,83.88,6.0,6.0,0.92538,0.752,2.75,300.0,Compound -1217137748170785565,0.0,20.0,19.0,7451.1156,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.4989116287239668,Compound -1217137748170785565
6.0,227.98,6.0,6.0,0.93677,41400.0,22.36,300.0,Compound -1757911148178085263,0.0,20.0,280.0,2.0203,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.00012701974976022165,Compound -1757911148178085263
6.0,14.72,6.0,6.0,0.94504,53500000.0,3498.89,300.0,Compound 8271012600179529712,0.0,20.0,5800000.0,32.4479,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,7.582846668578317e-08,Compound 8271012600179529712
6.0,4.13,6.0,6.0,0.95619,2.53e-12,37.39,300.0,Compound -4478366807489014398,0.0,20.0,6.6e-07,78382356.5061,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.0110281465500124e-08,Compound -4478366807489014398
6.0,8.72,6.0,6.0,0.95896,0.0496,26.9,300.0,Compound 5376039205144857726,0.0,20.0,0.0013,8.0985,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.00013154252452547542,Compound 5376039205144857726
6.0,89.42,6.0,6.0,0.93743,1.56e-07,9869.14,300.0,Compound -2753362037807616742,0.0,20.0,5.6e-07,1075.4344,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -2753362037807616742
6.0,1.17,6.0,6.0,0.93941,1.66,156.08,300.0,Compound -1621258681270295,0.0,20.0,0.033,6.0463,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1621258681270295
6.0,1382.2,6.0,6.0,0.9036,2.52e-09,204.59,300.0,Compound -3677506541686804793,0.0,20.0,2.6e-05,3138122.6265,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,21.26910082388445,Compound -3677506541686804793
6.0,62.82,6.0,6.0,0.99885,0.0277,1086.39,300.0,Compound 3820614266595167477,0.0,20.0,0.0031,33.3629,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.0830657236546633e-07,Compound 3820614266595167477
6.0,6.57,6.0,6.0,0.95296,1.38,16085.41,300.0,Compound 258354906717627708,0.0,20.0,0.14,31.052,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 258354906717627708
6.0,445.13,6.0,6.0,0.99379,0.0913,1905.64,300.0,Compound -6527245310822849464,0.0,20.0,0.0038,12.5825,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,1.8069396955376002e-05,Compound -6527245310822849464
6.0,1.6,6.0,6.0,0.91001,0.000656,824.78,300.0,Compound 1343228597234213251,0.0,20.0,1.4e-06,0.6424,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 1343228597234213251
6.0,2.2,6.0,6.0,0.93105,461000.0,10328.52,300.0,Compound -3431587239129051212,0.0,20.0,270.0,0.1731,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,5.059166912081108e-09,Compound -3431587239129051212
6.0,899.82,6.0,6.0,0.95874,7.65e-10,229.09,300.0,Compound -4080616049589880127,0.0,20.0,4.4e-05,17160850.6443,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,16.926813998454794,Compound -4080616049589880127
6.0,1.22,6.0,6.0,0.94538,28.0,642.17,300.0,Compound -1212000314765673794,0.0,20.0,62.0,667.481,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -1212000314765673794
6.0,92.4,6.0,6.0,0.91737,8.22e-07,1523.82,300.0,Compound -7662563445023724860,0.0,20.0,1.5e-06,560.6492,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -7662563445023724860
6.0,7.57,6.0,6.0,0.95631,0.128,3824.26,300.0,Compound 7705344945647804101,0.0,20.0,0.036,83.5494,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 7705344945647804101
6.0,8.76,6.0,6.0,0.96944,0.0175,1655.82,300.0,Compound -5124856807771523038,0.0,20.0,0.0042,71.2914,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound -5124856807771523038
6.0,7.2,6.0,6.0,0.94609,4.29e-05,495.61,300.0,Compound 7119711507764566898,0.0,20.0,0.00038,2669.7478,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 7119711507764566898
6.0,1.77,6.0,6.0,0.90785,7.46e-06,62.07,300.0,Compound 5518931003019387799,0.0,20.0,0.00015,5992.7654,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 5518931003019387799
6.0,852.21,6.0,6.0,0.97657,172.0,422.14,300.0,Compound -3006545572046664659,0.0,20.0,12.0,20.5361,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.009230828127057104,Compound -3006545572046664659
6.0,0.39,6.0,6.0,0.91262,504.0,70.11,300.0,Compound 3237167607421423320,0.0,20.0,430.0,253.8214,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,0.0,Compound 3237167607421423320
6.0,338.92,6.0,6.0,0.98585,30.2,3698.66,300.0,Compound 1612815965591198027,0.0,20.0,0.72,7.1628,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,C,4.225983167131422e-10,Compound 1612815965591198027
